pmid,stage2,stage4
"PMID:27736926","0","0"
"PMID:27739139","0","0"
"PMID:27741448","0","0"
"PMID:27742209","0","0"
"PMID:27742259","0","0"
"PMID:27743329","0","0"
"PMID:27743729","0","0"
"PMID:27743990","0","0"
"PMID:27744284","0","0"
"PMID:27745673","0","0"
"PMID:27745742","0","0"
"PMID:27745929","0","0"
"PMID:27748382","0","0"
"PMID:27749767","0","0"
"PMID:27750095","0","0"
"PMID:27750096","0","0"
"PMID:27750118","0","0"
"PMID:27751756","0","0"
"PMID:27752412","0","0"
"PMID:27752423","0","0"
"PMID:27752951","0","0"
"PMID:27760301","0","0"
"PMID:27760374","0","0"
"PMID:27765540","0","0"
"PMID:27765541","0","0"
"PMID:27766610","0","0"
"PMID:27766855","0","0"
"PMID:27768585","0","0"
"PMID:27768855","0","0"
"PMID:27769387","0","0"
"PMID:27769633","0","0"
"PMID:27771500","0","0"
"PMID:27771507","0","0"
"PMID:27771541","0","0"
"PMID:27771625","0","0"
"PMID:27771877","0","0"
"PMID:27771963","0","0"
"PMID:27774905","0","0"
"PMID:27775306","0","0"
"PMID:27776203","0","0"
"PMID:27776230","0","0"
"PMID:27776864","0","0"
"PMID:27779828","0","0"
"PMID:27779923","0","0"
"PMID:27780123","0","0"
"PMID:27782064","0","0"
"PMID:27787652","0","0"
"PMID:27787904","0","0"
"PMID:27788374","0","0"
"PMID:27789757","0","0"
"PMID:27791330","0","0"
"PMID:27792907","0","0"
"PMID:27794236","0","0"
"PMID:27794274","0","0"
"PMID:27794445","0","0"
"PMID:27800447","0","0"
"PMID:27800626","0","0"
"PMID:27801986","0","0"
"PMID:27803838","0","0"
"PMID:27809950","0","0"
"PMID:27810111","0","0"
"PMID:27810487","0","0"
"PMID:27810545","0","0"
"PMID:27810580","0","0"
"PMID:27810749","0","0"
"PMID:27814246","0","0"
"PMID:27815158","0","0"
"PMID:27816713","0","0"
"PMID:27817891","0","0"
"PMID:27822670","0","0"
"PMID:27824939","0","0"
"PMID:27826822","0","0"
"PMID:27829162","0","0"
"PMID:27830418","0","0"
"PMID:27832947","0","0"
"PMID:27834078","0","0"
"PMID:27836535","0","0"
"PMID:27837466","0","0"
"PMID:27837654","0","0"
"PMID:27838031","0","0"
"PMID:27838032","0","0"
"PMID:27838061","0","0"
"PMID:27838513","0","0"
"PMID:27839878","0","0"
"PMID:27839885","0","0"
"PMID:27842549","0","0"
"PMID:27843016","0","0"
"PMID:27848110","0","0"
"PMID:27848434","0","0"
"PMID:27852690","0","0"
"PMID:27853434","0","0"
"PMID:27855314","0","0"
"PMID:27855330","0","0"
"PMID:27856007","0","0"
"PMID:27856274","0","0"
"PMID:27856373","0","0"
"PMID:27857130","0","0"
"PMID:27858277","0","0"
"PMID:27862884","0","0"
"PMID:27862919","0","0"
"PMID:27863804","0","0"
"PMID:27863841","0","0"
"PMID:27865524","0","0"
"PMID:27866739","0","0"
"PMID:27867807","0","0"
"PMID:27870155","0","0"
"PMID:27870424","0","0"
"PMID:27871864","0","0"
"PMID:27872877","0","0"
"PMID:27875712","0","0"
"PMID:27875720","0","0"
"PMID:27876543","0","0"
"PMID:27880809","0","0"
"PMID:27882994","0","0"
"PMID:27883231","0","0"
"PMID:27883330","0","0"
"PMID:27884139","0","0"
"PMID:27884472","0","0"
"PMID:27885615","0","0"
"PMID:27886398","0","0"
"PMID:27888119","0","0"
"PMID:27888310","0","0"
"PMID:27889509","0","0"
"PMID:27890585","0","0"
"PMID:27890716","0","0"
"PMID:27895088","0","0"
"PMID:27897085","0","0"
"PMID:27898309","0","0"
"PMID:27901017","0","0"
"PMID:27902454","0","0"
"PMID:27905993","0","0"
"PMID:27908416","0","0"
"PMID:27911149","0","0"
"PMID:27912163","0","0"
"PMID:27916306","0","0"
"PMID:27917511","0","0"
"PMID:27919640","0","0"
"PMID:27920756","0","0"
"PMID:27921452","0","0"
"PMID:27927805","0","0"
"PMID:27927842","0","0"
"PMID:27928578","0","0"
"PMID:27929035","0","0"
"PMID:27931388","0","0"
"PMID:27931389","0","0"
"PMID:27931393","0","0"
"PMID:27932218","0","0"
"PMID:27932652","0","0"
"PMID:27933203","0","0"
"PMID:27933809","0","0"
"PMID:27939081","0","0"
"PMID:27939393","0","0"
"PMID:27940133","0","0"
"PMID:27957780","0","0"
"PMID:27960129","0","0"
"PMID:27965313","0","0"
"PMID:27968721","0","0"
"PMID:27973770","0","0"
"PMID:27974223","0","0"
"PMID:27976826","0","0"
"PMID:27979590","0","0"
"PMID:27980792","0","0"
"PMID:27982532","0","0"
"PMID:27983596","0","0"
"PMID:27984170","0","0"
"PMID:27984779","0","0"
"PMID:27987401","0","0"
"PMID:27987419","0","0"
"PMID:27988188","0","0"
"PMID:27989781","0","0"
"PMID:27990781","0","0"
"PMID:27993041","0","0"
"PMID:27994170","0","0"
"PMID:27996180","0","0"
"PMID:27997270","0","0"
"PMID:27998805","0","0"
"PMID:27999363","0","0"
"PMID:28000121","0","0"
"PMID:28002768","0","0"
"PMID:28006665","0","0"
"PMID:28006678","0","0"
"PMID:28007384","0","0"
"PMID:28008399","0","0"
"PMID:28009526","0","0"
"PMID:28011018","0","0"
"PMID:28012841","0","0"
"PMID:28013214","0","0"
"PMID:28013265","0","0"
"PMID:28017361","0","0"
"PMID:28018591","0","0"
"PMID:28024813","0","0"
"PMID:28026967","0","0"
"PMID:28027508","0","0"
"PMID:28030789","0","0"
"PMID:28031075","0","0"
"PMID:28032145","0","0"
"PMID:28034494","0","0"
"PMID:28034559","0","0"
"PMID:28036005","0","0"
"PMID:28036072","0","0"
"PMID:28038348","0","0"
"PMID:28039834","0","0"
"PMID:28040262","0","0"
"PMID:28040739","0","0"
"PMID:28041589","0","0"
"PMID:28042023","0","0"
"PMID:28042045","0","0"
"PMID:28042216","0","0"
"PMID:28042663","0","0"
"PMID:28043072","0","0"
"PMID:28043700","0","0"
"PMID:28045228","0","0"
"PMID:28050014","0","0"
"PMID:28051323","0","0"
"PMID:28051929","0","0"
"PMID:28052490","0","0"
"PMID:28057923","0","0"
"PMID:28061343","0","0"
"PMID:28061508","0","0"
"PMID:28063316","0","0"
"PMID:28063342","0","0"
"PMID:28064479","0","0"
"PMID:28066533","0","0"
"PMID:28067779","0","0"
"PMID:28068486","0","0"
"PMID:28068644","0","0"
"PMID:28073982","0","0"
"PMID:28076277","0","0"
"PMID:28077271","0","0"
"PMID:28077306","0","0"
"PMID:28079927","0","0"
"PMID:28083739","0","0"
"PMID:28085917","0","0"
"PMID:28085949","0","0"
"PMID:28089583","0","0"
"PMID:28092004","0","0"
"PMID:28095285","0","0"
"PMID:28098419","0","0"
"PMID:28101707","0","0"
"PMID:28102498","0","0"
"PMID:28103489","0","0"
"PMID:28107208","0","0"
"PMID:28107717","0","0"
"PMID:28108162","0","0"
"PMID:28108667","0","0"
"PMID:28108920","0","0"
"PMID:28109053","0","0"
"PMID:28109841","0","0"
"PMID:28109972","0","0"
"PMID:28110015","0","0"
"PMID:28110017","0","0"
"PMID:28110704","0","0"
"PMID:28111093","0","0"
"PMID:28111253","0","0"
"PMID:28115137","0","0"
"PMID:28115951","0","0"
"PMID:28116606","0","0"
"PMID:28118568","0","0"
"PMID:28118999","0","0"
"PMID:28119008","0","0"
"PMID:28119128","0","0"
"PMID:28119157","0","0"
"PMID:28119167","0","0"
"PMID:28119248","0","0"
"PMID:28119665","0","0"
"PMID:28126660","0","0"
"PMID:28127947","0","0"
"PMID:28128023","0","0"
"PMID:28129617","0","0"
"PMID:28129936","0","0"
"PMID:28131741","0","0"
"PMID:28137240","0","0"
"PMID:28139326","0","0"
"PMID:28142049","0","0"
"PMID:28146055","0","0"
"PMID:28152472","0","0"
"PMID:28152656","0","0"
"PMID:28153235","0","0"
"PMID:28154885","0","0"
"PMID:28157302","0","0"
"PMID:28159334","0","0"
"PMID:28159674","0","0"
"PMID:28159858","0","0"
"PMID:28160040","0","0"
"PMID:28163903","0","0"
"PMID:28166271","0","0"
"PMID:28166838","0","0"
"PMID:28168557","0","0"
"PMID:28174114","0","0"
"PMID:28181297","0","0"
"PMID:28182974","0","0"
"PMID:28183060","0","0"
"PMID:28183310","0","0"
"PMID:28184387","0","0"
"PMID:28185731","0","0"
"PMID:28187359","0","0"
"PMID:28187390","0","0"
"PMID:28189029","0","0"
"PMID:28192965","0","0"
"PMID:28196088","0","0"
"PMID:28199193","0","0"
"PMID:28201806","0","0"
"PMID:28205155","0","0"
"PMID:28208107","0","0"
"PMID:28208108","0","0"
"PMID:28209406","0","0"
"PMID:28212843","0","0"
"PMID:28213302","0","0"
"PMID:28214940","0","0"
"PMID:28215500","0","0"
"PMID:28216654","0","0"
"PMID:28217008","0","0"
"PMID:28219160","0","0"
"PMID:28219162","0","0"
"PMID:28228777","0","0"
"PMID:28229863","0","0"
"PMID:28230098","0","0"
"PMID:28231067","0","0"
"PMID:28231873","0","0"
"PMID:28232102","0","0"
"PMID:28234024","0","0"
"PMID:28236009","0","0"
"PMID:28236114","0","0"
"PMID:28237669","0","0"
"PMID:28238262","0","0"
"PMID:28238488","0","0"
"PMID:28239427","0","0"
"PMID:28239613","0","0"
"PMID:28240244","0","0"
"PMID:28241485","0","0"
"PMID:28242272","0","0"
"PMID:28246045","0","0"
"PMID:28249227","0","0"
"PMID:28251049","0","0"
"PMID:28251797","0","0"
"PMID:28254053","0","0"
"PMID:28254054","0","0"
"PMID:28254713","0","0"
"PMID:28254723","0","0"
"PMID:28257827","0","0"
"PMID:28257993","0","0"
"PMID:28258707","0","0"
"PMID:28259069","0","0"
"PMID:28259093","0","0"
"PMID:28260683","0","0"
"PMID:28261155","0","0"
"PMID:28262321","0","0"
"PMID:28263540","0","0"
"PMID:28264771","0","0"
"PMID:28266608","0","0"
"PMID:28267651","0","0"
"PMID:28273530","0","0"
"PMID:28273538","0","0"
"PMID:28274229","0","0"
"PMID:28274610","0","0"
"PMID:28279175","0","0"
"PMID:28280775","0","0"
"PMID:28280777","0","0"
"PMID:28281298","0","0"
"PMID:28281566","0","0"
"PMID:28282617","0","0"
"PMID:28282622","0","0"
"PMID:28283302","0","0"
"PMID:28284314","0","0"
"PMID:28284584","0","0"
"PMID:28284648","0","0"
"PMID:28284726","0","0"
"PMID:28285354","0","0"
"PMID:28286098","0","0"
"PMID:28286111","0","0"
"PMID:28286207","0","0"
"PMID:28286539","0","0"
"PMID:28288144","0","0"
"PMID:28290089","0","0"
"PMID:28290573","0","0"
"PMID:28292651","0","0"
"PMID:28296338","0","0"
"PMID:28301147","0","0"
"PMID:28302580","0","0"
"PMID:28303741","0","0"
"PMID:28314431","0","0"
"PMID:28314564","0","0"
"PMID:28316117","0","0"
"PMID:28318786","0","0"
"PMID:28318793","0","0"
"PMID:28319018","0","0"
"PMID:28319143","0","0"
"PMID:28319747","0","0"
"PMID:28320775","0","0"
"PMID:28322549","0","0"
"PMID:28324817","0","0"
"PMID:28325592","0","0"
"PMID:28325650","0","0"
"PMID:28327540","0","0"
"PMID:28330272","0","0"
"PMID:28331572","0","0"
"PMID:28332723","0","0"
"PMID:28335863","0","0"
"PMID:28340387","0","0"
"PMID:28340733","0","0"
"PMID:28341464","0","0"
"PMID:28341988","0","0"
"PMID:28342046","0","0"
"PMID:28342347","0","0"
"PMID:28342348","0","0"
"PMID:28342856","0","0"
"PMID:28346357","0","0"
"PMID:28348002","0","0"
"PMID:28349872","0","0"
"PMID:28351651","0","0"
"PMID:28352099","0","0"
"PMID:28353667","0","0"
"PMID:28355071","0","0"
"PMID:28356401","0","0"
"PMID:28356501","0","0"
"PMID:28357784","0","0"
"PMID:28359186","0","0"
"PMID:28359553","0","0"
"PMID:28360001","0","0"
"PMID:28361461","0","0"
"PMID:28361796","0","0"
"PMID:28365075","0","0"
"PMID:28367067","0","0"
"PMID:28368545","0","0"
"PMID:28368686","0","0"
"PMID:28370293","0","0"
"PMID:28370680","0","0"
"PMID:28371296","0","0"
"PMID:28371364","0","0"
"PMID:28371731","0","0"
"PMID:28372851","0","0"
"PMID:28373861","0","0"
"PMID:28376340","0","0"
"PMID:28377327","0","0"
"PMID:28378847","0","0"
"PMID:28380526","0","0"
"PMID:28380575","0","0"
"PMID:28384517","0","0"
"PMID:28386654","0","0"
"PMID:28387320","0","0"
"PMID:28388912","0","0"
"PMID:28389628","0","0"
"PMID:28392374","0","0"
"PMID:28392401","0","0"
"PMID:28393070","0","0"
"PMID:28393521","0","0"
"PMID:28395863","0","0"
"PMID:28399454","0","0"
"PMID:28399499","0","0"
"PMID:28400829","0","0"
"PMID:28402180","0","0"
"PMID:28406624","0","0"
"PMID:28406917","0","0"
"PMID:28407489","0","0"
"PMID:28407500","0","0"
"PMID:28407549","0","0"
"PMID:28407587","0","0"
"PMID:28409416","0","0"
"PMID:28409689","0","0"
"PMID:28410519","0","0"
"PMID:28411449","0","0"
"PMID:28411467","0","0"
"PMID:28411468","0","0"
"PMID:28411469","0","0"
"PMID:28411819","0","0"
"PMID:28411869","0","0"
"PMID:28413182","0","0"
"PMID:28413450","0","0"
"PMID:28414217","0","0"
"PMID:28414904","0","0"
"PMID:28417697","0","0"
"PMID:28420543","0","0"
"PMID:28422034","0","0"
"PMID:28426724","0","0"
"PMID:28428009","0","0"
"PMID:28430968","0","0"
"PMID:28430972","0","0"
"PMID:28431277","0","0"
"PMID:28431984","0","0"
"PMID:28432637","0","0"
"PMID:28433925","0","0"
"PMID:28434584","0","0"
"PMID:28436085","0","0"
"PMID:28436414","0","0"
"PMID:28437741","0","0"
"PMID:28438071","0","0"
"PMID:28441746","0","0"
"PMID:28444106","0","0"
"PMID:28445042","0","0"
"PMID:28446067","0","0"
"PMID:28447138","0","0"
"PMID:28450750","0","0"
"PMID:28451711","0","0"
"PMID:28453643","0","0"
"PMID:28454037","0","0"
"PMID:28454762","0","0"
"PMID:28461781","0","0"
"PMID:28463702","0","0"
"PMID:28463728","0","0"
"PMID:28463735","0","0"
"PMID:28464729","0","0"
"PMID:28464759","0","0"
"PMID:28467477","0","0"
"PMID:28468659","0","0"
"PMID:28472747","0","0"
"PMID:28473760","0","0"
"PMID:28474689","0","0"
"PMID:28474816","0","0"
"PMID:28476460","0","0"
"PMID:28476634","0","0"
"PMID:28477987","0","0"
"PMID:28477989","0","0"
"PMID:28478321","0","0"
"PMID:28478668","0","0"
"PMID:28478814","0","0"
"PMID:28479067","0","0"
"PMID:28479404","0","0"
"PMID:28480625","0","0"
"PMID:28482454","0","0"
"PMID:28483365","0","0"
"PMID:28488362","0","0"
"PMID:28488742","0","0"
"PMID:28490175","0","0"
"PMID:28497013","0","0"
"PMID:28500425","0","0"
"PMID:28501012","0","0"
"PMID:28501319","0","0"
"PMID:28501355","0","0"
"PMID:28501790","0","0"
"PMID:28502780","0","0"
"PMID:28502861","0","0"
"PMID:28511040","0","0"
"PMID:28511580","0","0"
"PMID:28516762","0","0"
"PMID:28516806","0","0"
"PMID:28521160","0","0"
"PMID:28521190","0","0"
"PMID:28521687","0","0"
"PMID:28524168","0","0"
"PMID:28524171","0","0"
"PMID:28525533","0","0"
"PMID:28525834","0","0"
"PMID:28526030","0","0"
"PMID:28526231","0","0"
"PMID:28527034","0","0"
"PMID:28528315","0","0"
"PMID:28528477","0","0"
"PMID:28528485","0","0"
"PMID:28529144","0","0"
"PMID:28529550","0","0"
"PMID:28531959","0","0"
"PMID:28535311","0","0"
"PMID:28535433","0","0"
"PMID:28535483","0","0"
"PMID:28536195","0","0"
"PMID:28537026","0","0"
"PMID:28541098","0","0"
"PMID:28545014","0","0"
"PMID:28545729","0","0"
"PMID:28545819","0","0"
"PMID:28549060","0","0"
"PMID:28549324","0","0"
"PMID:28551540","0","0"
"PMID:28552308","0","0"
"PMID:28552350","0","0"
"PMID:28552550","0","0"
"PMID:28552675","0","0"
"PMID:28555957","0","0"
"PMID:28556291","0","0"
"PMID:28557710","0","0"
"PMID:28557712","0","0"
"PMID:28557831","0","0"
"PMID:28558994","0","0"
"PMID:28559435","0","0"
"PMID:28562021","0","0"
"PMID:28566129","0","0"
"PMID:28567676","0","0"
"PMID:28569237","0","0"
"PMID:28570386","0","0"
"PMID:28570582","0","0"
"PMID:28570900","0","0"
"PMID:28571659","0","0"
"PMID:28571937","0","0"
"PMID:28572922","0","0"
"PMID:28575092","0","0"
"PMID:28576446","0","0"
"PMID:28578239","0","0"
"PMID:28580302","0","0"
"PMID:28581630","0","0"
"PMID:28583664","0","0"
"PMID:28585207","0","0"
"PMID:28586653","0","0"
"PMID:28588754","0","0"
"PMID:28592390","0","0"
"PMID:28593894","0","0"
"PMID:28595972","0","0"
"PMID:28598554","0","0"
"PMID:28599595","0","0"
"PMID:28599657","0","0"
"PMID:28599862","0","0"
"PMID:28601516","0","0"
"PMID:28601762","0","0"
"PMID:28602118","0","0"
"PMID:28602191","0","0"
"PMID:28602421","0","0"
"PMID:28602910","0","0"
"PMID:28603502","0","0"
"PMID:28605838","0","0"
"PMID:28606381","0","0"
"PMID:28608465","0","0"
"PMID:28611354","0","0"
"PMID:28617201","0","0"
"PMID:28618666","0","0"
"PMID:28622415","0","0"
"PMID:28622647","0","0"
"PMID:28623480","0","0"
"PMID:28623573","0","0"
"PMID:28623787","0","0"
"PMID:28623797","0","0"
"PMID:28623829","0","0"
"PMID:28624884","0","0"
"PMID:28631124","0","0"
"PMID:28631836","0","0"
"PMID:28632490","0","0"
"PMID:28634053","0","0"
"PMID:28634424","0","0"
"PMID:28634868","0","0"
"PMID:28634910","0","0"
"PMID:28636878","0","0"
"PMID:28637324","0","0"
"PMID:28637461","0","0"
"PMID:28637469","0","0"
"PMID:28639014","0","0"
"PMID:28639323","0","0"
"PMID:28640485","0","0"
"PMID:28645054","0","0"
"PMID:28645086","0","0"
"PMID:28645760","0","0"
"PMID:28648994","0","0"
"PMID:28649046","0","0"
"PMID:28650732","0","0"
"PMID:28651165","0","0"
"PMID:28651189","0","0"
"PMID:28651210","0","0"
"PMID:28652135","0","0"
"PMID:28654877","0","0"
"PMID:28657116","0","0"
"PMID:28657891","0","0"
"PMID:28658640","0","0"
"PMID:28658707","0","0"
"PMID:28658740","0","0"
"PMID:28658938","0","0"
"PMID:28660383","0","0"
"PMID:28660508","0","0"
"PMID:28662399","0","0"
"PMID:28662416","0","0"
"PMID:28662518","0","0"
"PMID:28664489","0","0"
"PMID:28665274","0","0"
"PMID:28665794","0","0"
"PMID:28666357","0","0"
"PMID:28666593","0","0"
"PMID:28667773","0","0"
"PMID:28671963","0","0"
"PMID:28672150","0","0"
"PMID:28673265","0","0"
"PMID:28673401","0","0"
"PMID:28673581","0","0"
"PMID:28673846","0","0"
"PMID:28674520","0","0"
"PMID:28674826","0","0"
"PMID:28674915","0","0"
"PMID:28675057","0","0"
"PMID:28677244","0","0"
"PMID:28677366","0","0"
"PMID:28678591","0","0"
"PMID:28682184","0","0"
"PMID:28683424","0","0"
"PMID:28683661","0","0"
"PMID:28684549","0","0"
"PMID:28686893","0","0"
"PMID:28686898","0","0"
"PMID:28688361","0","0"
"PMID:28689150","0","0"
"PMID:28693900","0","0"
"PMID:28694246","0","0"
"PMID:28700570","0","0"
"PMID:28702205","0","0"
"PMID:28705580","0","0"
"PMID:28705631","0","0"
"PMID:28707244","0","0"
"PMID:28707651","0","0"
"PMID:28707677","0","0"
"PMID:28710626","0","0"
"PMID:28711004","0","0"
"PMID:28711546","0","0"
"PMID:28711770","0","0"
"PMID:28711850","0","0"
"PMID:28713818","0","0"
"PMID:28715785","0","0"
"PMID:28715929","0","0"
"PMID:28719870","0","0"
"PMID:28720389","0","0"
"PMID:28724251","0","0"
"PMID:28728123","0","0"
"PMID:28728138","0","0"
"PMID:28730944","0","0"
"PMID:28732298","0","0"
"PMID:28732889","0","0"
"PMID:28733001","0","0"
"PMID:28733818","0","0"
"PMID:28734604","0","0"
"PMID:28735237","0","0"
"PMID:28735545","0","0"
"PMID:28735903","0","0"
"PMID:28736226","0","0"
"PMID:28736785","0","0"
"PMID:28738530","0","0"
"PMID:28738570","0","0"
"PMID:28738637","0","0"
"PMID:28739294","0","0"
"PMID:28740182","0","0"
"PMID:28741210","0","0"
"PMID:28741247","0","0"
"PMID:28743560","0","0"
"PMID:28744683","0","0"
"PMID:28745404","0","0"
"PMID:28747197","0","0"
"PMID:28747539","0","0"
"PMID:28750289","0","0"
"PMID:28750633","0","0"
"PMID:28751210","0","0"
"PMID:28754128","0","0"
"PMID:28756365","0","0"
"PMID:28756807","0","0"
"PMID:28757214","0","0"
"PMID:28758506","0","0"
"PMID:28759207","0","0"
"PMID:28760623","0","0"
"PMID:28760767","0","0"
"PMID:28761072","0","0"
"PMID:28763032","0","0"
"PMID:28763935","0","0"
"PMID:28764130","0","0"
"PMID:28764921","0","0"
"PMID:28770280","0","0"
"PMID:28771440","0","0"
"PMID:28772138","0","0"
"PMID:28772185","0","0"
"PMID:28772355","0","0"
"PMID:28774687","0","0"
"PMID:28774778","0","0"
"PMID:28775055","0","0"
"PMID:28778538","0","0"
"PMID:28780062","0","0"
"PMID:28780348","0","0"
"PMID:28783064","0","0"
"PMID:28783190","0","0"
"PMID:28783794","0","0"
"PMID:28783897","0","0"
"PMID:28785583","0","0"
"PMID:28785883","0","0"
"PMID:28787615","0","0"
"PMID:28787685","0","0"
"PMID:28787686","0","0"
"PMID:28787707","0","0"
"PMID:28787797","0","0"
"PMID:28788448","0","0"
"PMID:28791421","0","0"
"PMID:28791684","0","0"
"PMID:28792685","0","0"
"PMID:28793400","0","0"
"PMID:28795111","0","0"
"PMID:28795474","0","0"
"PMID:28796417","0","0"
"PMID:28799494","0","0"
"PMID:28799665","0","0"
"PMID:28800472","0","0"
"PMID:28800524","0","0"
"PMID:28800814","0","0"
"PMID:28801100","0","0"
"PMID:28802108","0","0"
"PMID:28802958","0","0"
"PMID:28803881","0","0"
"PMID:28805116","0","0"
"PMID:28805534","0","0"
"PMID:28815728","0","0"
"PMID:28815790","0","0"
"PMID:28819136","0","0"
"PMID:28820997","0","0"
"PMID:28821466","0","0"
"PMID:28822013","0","0"
"PMID:28822238","0","0"
"PMID:28822337","0","0"
"PMID:28825547","0","0"
"PMID:28826034","0","0"
"PMID:28826621","0","0"
"PMID:28826787","0","0"
"PMID:28826788","0","0"
"PMID:28826789","0","0"
"PMID:28827686","0","0"
"PMID:28830330","0","0"
"PMID:28830670","0","0"
"PMID:28830788","0","0"
"PMID:28831755","0","0"
"PMID:28833550","0","0"
"PMID:28834696","0","0"
"PMID:28835304","0","0"
"PMID:28836296","0","0"
"PMID:28837926","0","0"
"PMID:28839182","0","0"
"PMID:28841159","0","0"
"PMID:28841494","0","0"
"PMID:28842957","0","0"
"PMID:28843100","0","0"
"PMID:28843557","0","0"
"PMID:28843646","0","0"
"PMID:28843737","0","0"
"PMID:28844799","0","0"
"PMID:28846990","0","0"
"PMID:28847104","0","0"
"PMID:28849994","0","0"
"PMID:28849998","0","0"
"PMID:28850810","0","0"
"PMID:28851146","0","0"
"PMID:28853221","0","0"
"PMID:28853514","0","0"
"PMID:28854378","0","0"
"PMID:28854383","0","0"
"PMID:28855101","0","0"
"PMID:28857258","0","0"
"PMID:28858206","0","0"
"PMID:28858482","0","0"
"PMID:28858503","0","0"
"PMID:28858831","0","0"
"PMID:28859501","0","0"
"PMID:28859886","0","0"
"PMID:28861253","0","0"
"PMID:28862540","0","0"
"PMID:28865460","0","0"
"PMID:28866389","0","0"
"PMID:28869876","0","0"
"PMID:28869886","0","0"
"PMID:28869916","0","0"
"PMID:28870443","0","0"
"PMID:28872224","0","0"
"PMID:28874401","0","0"
"PMID:28875446","0","0"
"PMID:28878155","0","0"
"PMID:28878198","0","0"
"PMID:28879602","0","0"
"PMID:28880814","0","0"
"PMID:28882797","0","0"
"PMID:28886551","0","0"
"PMID:28886606","0","0"
"PMID:28887194","0","0"
"PMID:28887455","0","0"
"PMID:28888817","0","0"
"PMID:28889278","0","0"
"PMID:28891634","0","0"
"PMID:28891708","0","0"
"PMID:28891963","0","0"
"PMID:28892772","0","0"
"PMID:28893722","0","0"
"PMID:28894896","0","0"
"PMID:28895675","0","0"
"PMID:28895797","0","0"
"PMID:28895924","0","0"
"PMID:28898953","0","0"
"PMID:28901326","0","0"
"PMID:28901838","0","0"
"PMID:28902174","0","0"
"PMID:28903489","0","0"
"PMID:28905182","0","0"
"PMID:28906429","0","0"
"PMID:28912100","0","0"
